agency_cd,site_no,date_time,flow_inst,flow_inst_cd,tz_cd
USGS,11313434,2022-02-21T01:45:00Z,-11800,P,Etc/GMT+8
USGS,11313434,2022-02-21T02:00:00Z,-12100,P,Etc/GMT+8
USGS,11313434,2022-02-21T02:15:00Z,-13000,P,Etc/GMT+8
USGS,11313434,2022-02-21T02:30:00Z,-11300,P,Etc/GMT+8
USGS,11313434,2022-02-21T02:45:00Z,-10600,P,Etc/GMT+8
USGS,11313434,2022-02-21T03:00:00Z,-8430,P,Etc/GMT+8
USGS,11313434,2022-02-21T03:15:00Z,-8000,P,Etc/GMT+8
USGS,11313434,2022-02-21T03:30:00Z,-6070,P,Etc/GMT+8
USGS,11313434,2022-02-21T03:45:00Z,-5880,P,Etc/GMT+8
USGS,11313434,2022-02-21T04:00:00Z,-1650,P,Etc/GMT+8
USGS,11313434,2022-02-21T04:15:00Z,-215,P,Etc/GMT+8
USGS,11313434,2022-02-21T04:30:00Z,590,P,Etc/GMT+8
USGS,11313434,2022-02-21T04:45:00Z,1470,P,Etc/GMT+8
USGS,11313434,2022-02-21T05:00:00Z,3890,P,Etc/GMT+8
USGS,11313434,2022-02-21T05:15:00Z,5350,P,Etc/GMT+8
USGS,11313434,2022-02-21T05:30:00Z,6730,P,Etc/GMT+8
USGS,11313434,2022-02-21T05:45:00Z,8850,P,Etc/GMT+8
USGS,11313434,2022-02-21T06:00:00Z,10600,P,Etc/GMT+8
USGS,11313434,2022-02-21T06:15:00Z,11600,P,Etc/GMT+8
USGS,11313434,2022-02-21T06:30:00Z,12400,P,Etc/GMT+8
USGS,11313434,2022-02-21T06:45:00Z,13200,P,Etc/GMT+8
USGS,11313434,2022-02-21T07:00:00Z,13400,P,Etc/GMT+8
USGS,11313434,2022-02-21T07:15:00Z,13000,P,Etc/GMT+8
USGS,11313434,2022-02-21T07:30:00Z,12700,P,Etc/GMT+8
USGS,11313434,2022-02-21T07:45:00Z,12600,P,Etc/GMT+8
USGS,11313434,2022-02-21T08:00:00Z,12100,P,Etc/GMT+8
USGS,11313434,2022-02-21T08:15:00Z,11500,P,Etc/GMT+8
USGS,11313434,2022-02-21T08:30:00Z,11200,P,Etc/GMT+8
USGS,11313434,2022-02-21T08:45:00Z,10800,P,Etc/GMT+8
USGS,11313434,2022-02-21T09:00:00Z,10100,P,Etc/GMT+8
USGS,11313434,2022-02-21T09:15:00Z,9840,P,Etc/GMT+8
USGS,11313434,2022-02-21T09:30:00Z,8910,P,Etc/GMT+8
USGS,11313434,2022-02-21T09:45:00Z,8140,P,Etc/GMT+8
USGS,11313434,2022-02-21T10:00:00Z,7560,P,Etc/GMT+8
USGS,11313434,2022-02-21T10:15:00Z,5890,P,Etc/GMT+8
USGS,11313434,2022-02-21T10:30:00Z,3190,P,Etc/GMT+8
USGS,11313434,2022-02-21T10:45:00Z,382,P,Etc/GMT+8
USGS,11313434,2022-02-21T11:00:00Z,-2820,P,Etc/GMT+8
USGS,11313434,2022-02-21T11:15:00Z,-7040,P,Etc/GMT+8
USGS,11313434,2022-02-21T11:30:00Z,-9020,P,Etc/GMT+8
USGS,11313434,2022-02-21T11:45:00Z,-12000,P,Etc/GMT+8
USGS,11313434,2022-02-21T12:00:00Z,-13000,P,Etc/GMT+8
USGS,11313434,2022-02-21T12:15:00Z,-14000,P,Etc/GMT+8
USGS,11313434,2022-02-21T12:30:00Z,-14400,P,Etc/GMT+8
USGS,11313434,2022-02-21T12:45:00Z,-14500,P,Etc/GMT+8
USGS,11313434,2022-02-21T13:00:00Z,-14100,P,Etc/GMT+8
USGS,11313434,2022-02-21T13:15:00Z,-13000,P,Etc/GMT+8
USGS,11313434,2022-02-21T13:30:00Z,-13400,P,Etc/GMT+8
USGS,11313434,2022-02-21T13:45:00Z,-13000,P,Etc/GMT+8
USGS,11313434,2022-02-21T14:00:00Z,-12400,P,Etc/GMT+8
USGS,11313434,2022-02-21T14:15:00Z,-11200,P,Etc/GMT+8
USGS,11313434,2022-02-21T14:30:00Z,-12200,P,Etc/GMT+8
USGS,11313434,2022-02-21T14:45:00Z,-13100,P,Etc/GMT+8
USGS,11313434,2022-02-21T15:00:00Z,-11400,P,Etc/GMT+8
USGS,11313434,2022-02-21T15:15:00Z,-11900,P,Etc/GMT+8
USGS,11313434,2022-02-21T15:30:00Z,-8290,P,Etc/GMT+8
USGS,11313434,2022-02-21T15:45:00Z,-9290,P,Etc/GMT+8
USGS,11313434,2022-02-21T16:00:00Z,-7540,P,Etc/GMT+8
USGS,11313434,2022-02-21T16:15:00Z,-6800,P,Etc/GMT+8
USGS,11313434,2022-02-21T16:30:00Z,-6300,P,Etc/GMT+8
USGS,11313434,2022-02-21T16:45:00Z,-4280,P,Etc/GMT+8
USGS,11313434,2022-02-21T17:00:00Z,-2100,P,Etc/GMT+8
USGS,11313434,2022-02-21T17:15:00Z,704,P,Etc/GMT+8
USGS,11313434,2022-02-21T17:30:00Z,3860,P,Etc/GMT+8
USGS,11313434,2022-02-21T17:45:00Z,6490,P,Etc/GMT+8
USGS,11313434,2022-02-21T18:00:00Z,8670,P,Etc/GMT+8
USGS,11313434,2022-02-21T18:15:00Z,9160,P,Etc/GMT+8
USGS,11313434,2022-02-21T18:30:00Z,11500,P,Etc/GMT+8
USGS,11313434,2022-02-21T18:45:00Z,12700,P,Etc/GMT+8
USGS,11313434,2022-02-21T19:00:00Z,13700,P,Etc/GMT+8
USGS,11313434,2022-02-21T19:15:00Z,14400,P,Etc/GMT+8
USGS,11313434,2022-02-21T19:30:00Z,14500,P,Etc/GMT+8
USGS,11313434,2022-02-21T19:45:00Z,14400,P,Etc/GMT+8
USGS,11313434,2022-02-21T20:00:00Z,14200,P,Etc/GMT+8
USGS,11313434,2022-02-21T20:15:00Z,13800,P,Etc/GMT+8
USGS,11313434,2022-02-21T20:30:00Z,13600,P,Etc/GMT+8
USGS,11313434,2022-02-21T20:45:00Z,13300,P,Etc/GMT+8
USGS,11313434,2022-02-21T21:00:00Z,12800,P,Etc/GMT+8
USGS,11313434,2022-02-21T21:15:00Z,12600,P,Etc/GMT+8
USGS,11313434,2022-02-21T21:30:00Z,12500,P,Etc/GMT+8
USGS,11313434,2022-02-21T21:45:00Z,12200,P,Etc/GMT+8
USGS,11313434,2022-02-21T22:00:00Z,11900,P,Etc/GMT+8
USGS,11313434,2022-02-21T22:15:00Z,11800,P,Etc/GMT+8
USGS,11313434,2022-02-21T22:30:00Z,11300,P,Etc/GMT+8
USGS,11313434,2022-02-21T22:45:00Z,10900,P,Etc/GMT+8
USGS,11313434,2022-02-21T23:00:00Z,10300,P,Etc/GMT+8
USGS,11313434,2022-02-21T23:15:00Z,9230,P,Etc/GMT+8
USGS,11313434,2022-02-21T23:30:00Z,7560,P,Etc/GMT+8
USGS,11313434,2022-02-21T23:45:00Z,4980,P,Etc/GMT+8
USGS,11313434,2022-02-22T00:00:00Z,1800,P,Etc/GMT+8
USGS,11313434,2022-02-22T00:15:00Z,-1190,P,Etc/GMT+8
USGS,11313434,2022-02-22T00:30:00Z,-3870,P,Etc/GMT+8
USGS,11313434,2022-02-22T00:45:00Z,-7650,P,Etc/GMT+8
USGS,11313434,2022-02-22T01:00:00Z,-7970,P,Etc/GMT+8
USGS,11313434,2022-02-22T01:15:00Z,-10700,P,Etc/GMT+8
USGS,11313434,2022-02-22T01:30:00Z,-12100,P,Etc/GMT+8
USGS,11313434,2022-02-22T01:45:00Z,-12000,P,Etc/GMT+8
USGS,11313434,2022-02-22T02:00:00Z,-12300,P,Etc/GMT+8
USGS,11313434,2022-02-22T02:15:00Z,-11900,P,Etc/GMT+8
USGS,11313434,2022-02-22T02:30:00Z,-11500,P,Etc/GMT+8
USGS,11313434,2022-02-22T02:45:00Z,-11700,P,Etc/GMT+8
USGS,11313434,2022-02-22T03:00:00Z,-9660,P,Etc/GMT+8
USGS,11313434,2022-02-22T03:15:00Z,-11200,P,Etc/GMT+8
USGS,11313434,2022-02-22T03:30:00Z,-9960,P,Etc/GMT+8
USGS,11313434,2022-02-22T03:45:00Z,-9720,P,Etc/GMT+8
USGS,11313434,2022-02-22T04:00:00Z,-7060,P,Etc/GMT+8
USGS,11313434,2022-02-22T04:15:00Z,-7530,P,Etc/GMT+8
USGS,11313434,2022-02-22T04:30:00Z,-8040,P,Etc/GMT+8
USGS,11313434,2022-02-22T04:45:00Z,-4670,P,Etc/GMT+8
USGS,11313434,2022-02-22T05:00:00Z,-5570,P,Etc/GMT+8
USGS,11313434,2022-02-22T05:15:00Z,-3930,P,Etc/GMT+8
USGS,11313434,2022-02-22T05:30:00Z,-970,P,Etc/GMT+8
USGS,11313434,2022-02-22T05:45:00Z,1640,P,Etc/GMT+8
USGS,11313434,2022-02-22T06:00:00Z,3900,P,Etc/GMT+8
USGS,11313434,2022-02-22T06:15:00Z,5790,P,Etc/GMT+8
USGS,11313434,2022-02-22T06:30:00Z,7350,P,Etc/GMT+8
USGS,11313434,2022-02-22T06:45:00Z,8800,P,Etc/GMT+8
USGS,11313434,2022-02-22T07:00:00Z,10500,P,Etc/GMT+8
USGS,11313434,2022-02-22T07:15:00Z,11400,P,Etc/GMT+8
USGS,11313434,2022-02-22T07:30:00Z,12200,P,Etc/GMT+8
USGS,11313434,2022-02-22T07:45:00Z,12500,P,Etc/GMT+8
USGS,11313434,2022-02-22T08:00:00Z,12700,P,Etc/GMT+8
USGS,11313434,2022-02-22T08:15:00Z,12700,P,Etc/GMT+8
USGS,11313434,2022-02-22T08:30:00Z,11900,P,Etc/GMT+8
USGS,11313434,2022-02-22T08:45:00Z,11500,P,Etc/GMT+8
USGS,11313434,2022-02-22T09:00:00Z,10700,P,Etc/GMT+8
USGS,11313434,2022-02-22T09:15:00Z,9770,P,Etc/GMT+8
USGS,11313434,2022-02-22T09:30:00Z,9190,P,Etc/GMT+8
USGS,11313434,2022-02-22T09:45:00Z,8390,P,Etc/GMT+8
USGS,11313434,2022-02-22T10:00:00Z,6960,P,Etc/GMT+8
USGS,11313434,2022-02-22T10:15:00Z,6470,P,Etc/GMT+8
USGS,11313434,2022-02-22T10:30:00Z,5040,P,Etc/GMT+8
USGS,11313434,2022-02-22T10:45:00Z,3100,P,Etc/GMT+8
USGS,11313434,2022-02-22T11:00:00Z,327,P,Etc/GMT+8
USGS,11313434,2022-02-22T11:15:00Z,-2560,P,Etc/GMT+8
USGS,11313434,2022-02-22T11:30:00Z,-5090,P,Etc/GMT+8
USGS,11313434,2022-02-22T11:45:00Z,-7760,P,Etc/GMT+8
USGS,11313434,2022-02-22T12:00:00Z,-9920,P,Etc/GMT+8
USGS,11313434,2022-02-22T12:15:00Z,-11500,P,Etc/GMT+8
USGS,11313434,2022-02-22T12:30:00Z,-12500,P,Etc/GMT+8
USGS,11313434,2022-02-22T12:45:00Z,-13300,P,Etc/GMT+8
USGS,11313434,2022-02-22T13:00:00Z,-13300,P,Etc/GMT+8
USGS,11313434,2022-02-22T13:15:00Z,-13800,P,Etc/GMT+8
USGS,11313434,2022-02-22T13:30:00Z,-13000,P,Etc/GMT+8
USGS,11313434,2022-02-22T13:45:00Z,-13900,P,Etc/GMT+8
USGS,11313434,2022-02-22T14:00:00Z,-14100,P,Etc/GMT+8
USGS,11313434,2022-02-22T14:15:00Z,-12200,P,Etc/GMT+8
USGS,11313434,2022-02-22T14:30:00Z,-11100,P,Etc/GMT+8
USGS,11313434,2022-02-22T14:45:00Z,-12000,P,Etc/GMT+8
USGS,11313434,2022-02-22T15:00:00Z,-11600,P,Etc/GMT+8
USGS,11313434,2022-02-22T15:15:00Z,-11400,P,Etc/GMT+8
USGS,11313434,2022-02-22T15:30:00Z,-11500,P,Etc/GMT+8
USGS,11313434,2022-02-22T15:45:00Z,-11500,P,Etc/GMT+8
USGS,11313434,2022-02-22T16:00:00Z,-10300,P,Etc/GMT+8
USGS,11313434,2022-02-22T16:15:00Z,-11900,P,Etc/GMT+8
USGS,11313434,2022-02-22T16:30:00Z,-8880,P,Etc/GMT+8
USGS,11313434,2022-02-22T16:45:00Z,-8980,P,Etc/GMT+8
USGS,11313434,2022-02-22T17:00:00Z,-7570,P,Etc/GMT+8
USGS,11313434,2022-02-22T17:15:00Z,-5840,P,Etc/GMT+8
USGS,11313434,2022-02-22T17:30:00Z,-4190,P,Etc/GMT+8
USGS,11313434,2022-02-22T17:45:00Z,-1620,P,Etc/GMT+8
USGS,11313434,2022-02-22T18:00:00Z,852,P,Etc/GMT+8
USGS,11313434,2022-02-22T18:15:00Z,4610,P,Etc/GMT+8
USGS,11313434,2022-02-22T18:30:00Z,6690,P,Etc/GMT+8
USGS,11313434,2022-02-22T18:45:00Z,8440,P,Etc/GMT+8
USGS,11313434,2022-02-22T19:00:00Z,9630,P,Etc/GMT+8
USGS,11313434,2022-02-22T19:15:00Z,11800,P,Etc/GMT+8
USGS,11313434,2022-02-22T19:30:00Z,13200,P,Etc/GMT+8
USGS,11313434,2022-02-22T19:45:00Z,14200,P,Etc/GMT+8
USGS,11313434,2022-02-22T20:00:00Z,14800,P,Etc/GMT+8
USGS,11313434,2022-02-22T20:15:00Z,14900,P,Etc/GMT+8
USGS,11313434,2022-02-22T20:30:00Z,14600,P,Etc/GMT+8
USGS,11313434,2022-02-22T20:45:00Z,14300,P,Etc/GMT+8
USGS,11313434,2022-02-22T21:00:00Z,14100,P,Etc/GMT+8
USGS,11313434,2022-02-22T21:15:00Z,14100,P,Etc/GMT+8
USGS,11313434,2022-02-22T21:30:00Z,13700,P,Etc/GMT+8
USGS,11313434,2022-02-22T21:45:00Z,13300,P,Etc/GMT+8
USGS,11313434,2022-02-22T22:00:00Z,13100,P,Etc/GMT+8
USGS,11313434,2022-02-22T22:15:00Z,12600,P,Etc/GMT+8
USGS,11313434,2022-02-22T22:30:00Z,12500,P,Etc/GMT+8
USGS,11313434,2022-02-22T22:45:00Z,12100,P,Etc/GMT+8
USGS,11313434,2022-02-22T23:00:00Z,11700,P,Etc/GMT+8
USGS,11313434,2022-02-22T23:15:00Z,11600,P,Etc/GMT+8
USGS,11313434,2022-02-22T23:30:00Z,11000,P,Etc/GMT+8
USGS,11313434,2022-02-22T23:45:00Z,10500,P,Etc/GMT+8
USGS,11313434,2022-02-23T00:00:00Z,9950,P,Etc/GMT+8
USGS,11313434,2022-02-23T00:15:00Z,9060,P,Etc/GMT+8
USGS,11313434,2022-02-23T00:30:00Z,7900,P,Etc/GMT+8
USGS,11313434,2022-02-23T00:45:00Z,6160,P,Etc/GMT+8
USGS,11313434,2022-02-23T01:00:00Z,4250,P,Etc/GMT+8
USGS,11313434,2022-02-23T01:15:00Z,1180,P,Etc/GMT+8
USGS,11313434,2022-02-23T01:30:00Z,-1720,P,Etc/GMT+8
USGS,11313434,2022-02-23T01:45:00Z,-3700,P,Etc/GMT+8
USGS,11313434,2022-02-23T02:00:00Z,-5490,P,Etc/GMT+8
USGS,11313434,2022-02-23T02:15:00Z,-6930,P,Etc/GMT+8
USGS,11313434,2022-02-23T02:30:00Z,-9130,P,Etc/GMT+8
USGS,11313434,2022-02-23T02:45:00Z,-11500,P,Etc/GMT+8
USGS,11313434,2022-02-23T03:00:00Z,-11600,P,Etc/GMT+8
USGS,11313434,2022-02-23T03:15:00Z,-12700,P,Etc/GMT+8
USGS,11313434,2022-02-23T03:30:00Z,-12600,P,Etc/GMT+8
USGS,11313434,2022-02-23T03:45:00Z,-10900,P,Etc/GMT+8
USGS,11313434,2022-02-23T04:00:00Z,-9830,P,Etc/GMT+8
USGS,11313434,2022-02-23T04:15:00Z,-9240,P,Etc/GMT+8
USGS,11313434,2022-02-23T04:30:00Z,-7430,P,Etc/GMT+8
USGS,11313434,2022-02-23T04:45:00Z,-8320,P,Etc/GMT+8
USGS,11313434,2022-02-23T05:00:00Z,-6830,P,Etc/GMT+8
USGS,11313434,2022-02-23T05:15:00Z,-6040,P,Etc/GMT+8
USGS,11313434,2022-02-23T05:30:00Z,-6730,P,Etc/GMT+8
USGS,11313434,2022-02-23T05:45:00Z,-1670,P,Etc/GMT+8
USGS,11313434,2022-02-23T06:00:00Z,-2790,P,Etc/GMT+8
USGS,11313434,2022-02-23T06:15:00Z,-2120,P,Etc/GMT+8
USGS,11313434,2022-02-23T06:30:00Z,-1380,P,Etc/GMT+8
USGS,11313434,2022-02-23T06:45:00Z,1360,P,Etc/GMT+8
USGS,11313434,2022-02-23T07:00:00Z,2750,P,Etc/GMT+8
USGS,11313434,2022-02-23T07:15:00Z,3980,P,Etc/GMT+8
USGS,11313434,2022-02-23T07:30:00Z,5220,P,Etc/GMT+8
USGS,11313434,2022-02-23T07:45:00Z,5450,P,Etc/GMT+8
USGS,11313434,2022-02-23T08:00:00Z,6760,P,Etc/GMT+8
USGS,11313434,2022-02-23T08:15:00Z,7780,P,Etc/GMT+8
USGS,11313434,2022-02-23T08:30:00Z,8580,P,Etc/GMT+8
USGS,11313434,2022-02-23T08:45:00Z,9200,P,Etc/GMT+8
USGS,11313434,2022-02-23T09:00:00Z,9810,P,Etc/GMT+8
USGS,11313434,2022-02-23T09:15:00Z,10000,P,Etc/GMT+8
USGS,11313434,2022-02-23T09:30:00Z,10000,P,Etc/GMT+8
USGS,11313434,2022-02-23T09:45:00Z,9530,P,Etc/GMT+8
USGS,11313434,2022-02-23T10:00:00Z,8960,P,Etc/GMT+8
USGS,11313434,2022-02-23T10:15:00Z,8810,P,Etc/GMT+8
USGS,11313434,2022-02-23T10:30:00Z,8050,P,Etc/GMT+8
USGS,11313434,2022-02-23T10:45:00Z,7750,P,Etc/GMT+8
USGS,11313434,2022-02-23T11:00:00Z,6650,P,Etc/GMT+8
USGS,11313434,2022-02-23T11:15:00Z,5090,P,Etc/GMT+8
USGS,11313434,2022-02-23T11:30:00Z,3290,P,Etc/GMT+8
USGS,11313434,2022-02-23T11:45:00Z,602,P,Etc/GMT+8
USGS,11313434,2022-02-23T12:00:00Z,-2130,P,Etc/GMT+8
USGS,11313434,2022-02-23T12:15:00Z,-4550,P,Etc/GMT+8
USGS,11313434,2022-02-23T12:30:00Z,-8050,P,Etc/GMT+8
USGS,11313434,2022-02-23T12:45:00Z,-11300,P,Etc/GMT+8
USGS,11313434,2022-02-23T13:00:00Z,-12600,P,Etc/GMT+8
USGS,11313434,2022-02-23T13:15:00Z,-12300,P,Etc/GMT+8
USGS,11313434,2022-02-23T13:30:00Z,-12500,P,Etc/GMT+8
USGS,11313434,2022-02-23T13:45:00Z,-13900,P,Etc/GMT+8
USGS,11313434,2022-02-23T14:00:00Z,-13400,P,Etc/GMT+8
USGS,11313434,2022-02-23T14:15:00Z,-12800,P,Etc/GMT+8
USGS,11313434,2022-02-23T14:30:00Z,-12700,P,Etc/GMT+8
USGS,11313434,2022-02-23T14:45:00Z,-14600,P,Etc/GMT+8
USGS,11313434,2022-02-23T15:00:00Z,-11100,P,Etc/GMT+8
USGS,11313434,2022-02-23T15:15:00Z,-12700,P,Etc/GMT+8
USGS,11313434,2022-02-23T15:30:00Z,-12000,P,Etc/GMT+8
USGS,11313434,2022-02-23T15:45:00Z,-10700,P,Etc/GMT+8
USGS,11313434,2022-02-23T16:00:00Z,-11200,P,Etc/GMT+8
USGS,11313434,2022-02-23T16:15:00Z,-10700,P,Etc/GMT+8
USGS,11313434,2022-02-23T16:30:00Z,-12800,P,Etc/GMT+8
USGS,11313434,2022-02-23T16:45:00Z,-10100,P,Etc/GMT+8
USGS,11313434,2022-02-23T17:00:00Z,-10200,P,Etc/GMT+8
USGS,11313434,2022-02-23T17:15:00Z,-8410,P,Etc/GMT+8
USGS,11313434,2022-02-23T17:30:00Z,-9710,P,Etc/GMT+8
USGS,11313434,2022-02-23T17:45:00Z,-8490,P,Etc/GMT+8
USGS,11313434,2022-02-23T18:00:00Z,-4210,P,Etc/GMT+8
USGS,11313434,2022-02-23T18:15:00Z,-2270,P,Etc/GMT+8
USGS,11313434,2022-02-23T18:30:00Z,2050,P,Etc/GMT+8
USGS,11313434,2022-02-23T18:45:00Z,2400,P,Etc/GMT+8
USGS,11313434,2022-02-23T19:00:00Z,4990,P,Etc/GMT+8
USGS,11313434,2022-02-23T19:15:00Z,6870,P,Etc/GMT+8
USGS,11313434,2022-02-23T19:30:00Z,7520,P,Etc/GMT+8
USGS,11313434,2022-02-23T19:45:00Z,9080,P,Etc/GMT+8
USGS,11313434,2022-02-23T20:00:00Z,10600,P,Etc/GMT+8
USGS,11313434,2022-02-23T20:15:00Z,12000,P,Etc/GMT+8
USGS,11313434,2022-02-23T20:30:00Z,13300,P,Etc/GMT+8
USGS,11313434,2022-02-23T20:45:00Z,14400,P,Etc/GMT+8
USGS,11313434,2022-02-23T21:00:00Z,15000,P,Etc/GMT+8
USGS,11313434,2022-02-23T21:15:00Z,15200,P,Etc/GMT+8
USGS,11313434,2022-02-23T21:30:00Z,15200,P,Etc/GMT+8
USGS,11313434,2022-02-23T21:45:00Z,15400,P,Etc/GMT+8
USGS,11313434,2022-02-23T22:00:00Z,14900,P,Etc/GMT+8
USGS,11313434,2022-02-23T22:15:00Z,14500,P,Etc/GMT+8
USGS,11313434,2022-02-23T22:30:00Z,14600,P,Etc/GMT+8
USGS,11313434,2022-02-23T22:45:00Z,14600,P,Etc/GMT+8
USGS,11313434,2022-02-23T23:00:00Z,14400,P,Etc/GMT+8
USGS,11313434,2022-02-23T23:15:00Z,14400,P,Etc/GMT+8
USGS,11313434,2022-02-23T23:30:00Z,14300,P,Etc/GMT+8
USGS,11313434,2022-02-23T23:45:00Z,14000,P,Etc/GMT+8
USGS,11313434,2022-02-24T00:00:00Z,13800,P,Etc/GMT+8
USGS,11313434,2022-02-24T00:15:00Z,14000,P,Etc/GMT+8
USGS,11313434,2022-02-24T00:30:00Z,14200,P,Etc/GMT+8
USGS,11313434,2022-02-24T00:45:00Z,13700,P,Etc/GMT+8
USGS,11313434,2022-02-24T01:00:00Z,13000,P,Etc/GMT+8
USGS,11313434,2022-02-24T01:15:00Z,12400,P,Etc/GMT+8
USGS,11313434,2022-02-24T01:30:00Z,11800,P,Etc/GMT+8
USGS,11313434,2022-02-24T01:45:00Z,10800,P,Etc/GMT+8
USGS,11313434,2022-02-24T02:00:00Z,9670,P,Etc/GMT+8
USGS,11313434,2022-02-24T02:15:00Z,9040,P,Etc/GMT+8
USGS,11313434,2022-02-24T02:30:00Z,6660,P,Etc/GMT+8
USGS,11313434,2022-02-24T02:45:00Z,4340,P,Etc/GMT+8
USGS,11313434,2022-02-24T03:00:00Z,1270,P,Etc/GMT+8
USGS,11313434,2022-02-24T03:15:00Z,-3480,P,Etc/GMT+8
USGS,11313434,2022-02-24T03:30:00Z,-6770,P,Etc/GMT+8
USGS,11313434,2022-02-24T03:45:00Z,-7670,P,Etc/GMT+8
USGS,11313434,2022-02-24T04:00:00Z,-9190,P,Etc/GMT+8
USGS,11313434,2022-02-24T04:15:00Z,-11700,P,Etc/GMT+8
USGS,11313434,2022-02-24T04:30:00Z,-10300,P,Etc/GMT+8
USGS,11313434,2022-02-24T04:45:00Z,-11000,P,Etc/GMT+8
USGS,11313434,2022-02-24T05:00:00Z,-11600,P,Etc/GMT+8
USGS,11313434,2022-02-24T05:15:00Z,-9420,P,Etc/GMT+8
USGS,11313434,2022-02-24T05:30:00Z,-10300,P,Etc/GMT+8
USGS,11313434,2022-02-24T05:45:00Z,-10400,P,Etc/GMT+8
USGS,11313434,2022-02-24T06:00:00Z,-9960,P,Etc/GMT+8
USGS,11313434,2022-02-24T06:15:00Z,-8430,P,Etc/GMT+8
USGS,11313434,2022-02-24T06:30:00Z,-7840,P,Etc/GMT+8
USGS,11313434,2022-02-24T06:45:00Z,-6010,P,Etc/GMT+8
USGS,11313434,2022-02-24T07:00:00Z,-6690,P,Etc/GMT+8
USGS,11313434,2022-02-24T07:15:00Z,-5600,P,Etc/GMT+8
USGS,11313434,2022-02-24T07:30:00Z,-5380,P,Etc/GMT+8
USGS,11313434,2022-02-24T07:45:00Z,-3760,P,Etc/GMT+8
USGS,11313434,2022-02-24T08:00:00Z,-3370,P,Etc/GMT+8
USGS,11313434,2022-02-24T08:15:00Z,2510,P,Etc/GMT+8
USGS,11313434,2022-02-24T08:30:00Z,4290,P,Etc/GMT+8
USGS,11313434,2022-02-24T08:45:00Z,4750,P,Etc/GMT+8
USGS,11313434,2022-02-24T09:00:00Z,2430,P,Etc/GMT+8
USGS,11313434,2022-02-24T09:15:00Z,3170,P,Etc/GMT+8
USGS,11313434,2022-02-24T09:30:00Z,4580,P,Etc/GMT+8
USGS,11313434,2022-02-24T09:45:00Z,5510,P,Etc/GMT+8
USGS,11313434,2022-02-24T10:00:00Z,5360,P,Etc/GMT+8
USGS,11313434,2022-02-24T10:15:00Z,6530,P,Etc/GMT+8
USGS,11313434,2022-02-24T10:30:00Z,7160,P,Etc/GMT+8
USGS,11313434,2022-02-24T10:45:00Z,7500,P,Etc/GMT+8
USGS,11313434,2022-02-24T11:00:00Z,7740,P,Etc/GMT+8
USGS,11313434,2022-02-24T11:15:00Z,7530,P,Etc/GMT+8
USGS,11313434,2022-02-24T11:30:00Z,6760,P,Etc/GMT+8
USGS,11313434,2022-02-24T11:45:00Z,5850,P,Etc/GMT+8
USGS,11313434,2022-02-24T12:00:00Z,4930,P,Etc/GMT+8
USGS,11313434,2022-02-24T12:15:00Z,3440,P,Etc/GMT+8
USGS,11313434,2022-02-24T12:30:00Z,1560,P,Etc/GMT+8
USGS,11313434,2022-02-24T12:45:00Z,-658,P,Etc/GMT+8
USGS,11313434,2022-02-24T13:00:00Z,-3000,P,Etc/GMT+8
USGS,11313434,2022-02-24T13:15:00Z,-5380,P,Etc/GMT+8
USGS,11313434,2022-02-24T13:30:00Z,-7320,P,Etc/GMT+8
USGS,11313434,2022-02-24T13:45:00Z,-9360,P,Etc/GMT+8
USGS,11313434,2022-02-24T14:00:00Z,-10200,P,Etc/GMT+8
USGS,11313434,2022-02-24T14:15:00Z,-11000,P,Etc/GMT+8
USGS,11313434,2022-02-24T14:30:00Z,-12300,P,Etc/GMT+8
USGS,11313434,2022-02-24T14:45:00Z,-12100,P,Etc/GMT+8
USGS,11313434,2022-02-24T15:00:00Z,-12100,P,Etc/GMT+8
USGS,11313434,2022-02-24T15:15:00Z,-12800,P,Etc/GMT+8
USGS,11313434,2022-02-24T15:30:00Z,-13200,P,Etc/GMT+8
USGS,11313434,2022-02-24T15:45:00Z,-11500,P,Etc/GMT+8
USGS,11313434,2022-02-24T16:00:00Z,-11800,P,Etc/GMT+8
USGS,11313434,2022-02-24T16:15:00Z,-10900,P,Etc/GMT+8
USGS,11313434,2022-02-24T16:30:00Z,-10000,P,Etc/GMT+8
USGS,11313434,2022-02-24T16:45:00Z,-10400,P,Etc/GMT+8
USGS,11313434,2022-02-24T17:00:00Z,-10100,P,Etc/GMT+8
USGS,11313434,2022-02-24T17:15:00Z,-8080,P,Etc/GMT+8
USGS,11313434,2022-02-24T17:30:00Z,-10300,P,Etc/GMT+8
USGS,11313434,2022-02-24T17:45:00Z,-9290,P,Etc/GMT+8
USGS,11313434,2022-02-24T18:00:00Z,-5730,P,Etc/GMT+8
USGS,11313434,2022-02-24T18:15:00Z,-7450,P,Etc/GMT+8
USGS,11313434,2022-02-24T18:30:00Z,-5250,P,Etc/GMT+8
USGS,11313434,2022-02-24T18:45:00Z,-3640,P,Etc/GMT+8
USGS,11313434,2022-02-24T19:00:00Z,-1630,P,Etc/GMT+8
USGS,11313434,2022-02-24T19:15:00Z,929,P,Etc/GMT+8
USGS,11313434,2022-02-24T19:30:00Z,1980,P,Etc/GMT+8
USGS,11313434,2022-02-24T19:45:00Z,4620,P,Etc/GMT+8
USGS,11313434,2022-02-24T20:00:00Z,5000,P,Etc/GMT+8
USGS,11313434,2022-02-24T20:15:00Z,6320,P,Etc/GMT+8
