agency_cd,site_no,date_time,wtemp_inst,wtemp_inst_cd,spec_cond_inst,spec_cond_inst_cd,ts213_ysi_exo_turb_inst,ts213_ysi_exo_turb_inst_cd,tz_cd
USGS,11313433,2022-04-16T23:30:00Z,16.8,P,379,P,11.8,P,Etc/GMT+8
USGS,11313433,2022-04-16T23:45:00Z,16.8,P,379,P,11.6,P,Etc/GMT+8
USGS,11313433,2022-04-17T00:00:00Z,16.9,P,379,P,11.5,P,Etc/GMT+8
USGS,11313433,2022-04-17T00:15:00Z,16.9,P,381,P,11.4,P,Etc/GMT+8
USGS,11313433,2022-04-17T00:30:00Z,16.9,P,383,P,11.2,P,Etc/GMT+8
USGS,11313433,2022-04-17T00:45:00Z,16.9,P,385,P,10.9,P,Etc/GMT+8
USGS,11313433,2022-04-17T01:00:00Z,16.9,P,385,P,10.4,P,Etc/GMT+8
USGS,11313433,2022-04-17T01:15:00Z,16.9,P,385,P,9.9,P,Etc/GMT+8
USGS,11313433,2022-04-17T01:30:00Z,16.9,P,386,P,9.8,P,Etc/GMT+8
USGS,11313433,2022-04-17T01:45:00Z,16.9,P,385,P,9.7,P,Etc/GMT+8
USGS,11313433,2022-04-17T02:00:00Z,16.9,P,383,P,9.2,P,Etc/GMT+8
USGS,11313433,2022-04-17T02:15:00Z,16.9,P,382,P,9.4,P,Etc/GMT+8
USGS,11313433,2022-04-17T02:30:00Z,16.9,P,380,P,9.5,P,Etc/GMT+8
USGS,11313433,2022-04-17T02:45:00Z,16.9,P,380,P,9.4,P,Etc/GMT+8
USGS,11313433,2022-04-17T03:00:00Z,16.9,P,379,P,9.4,P,Etc/GMT+8
USGS,11313433,2022-04-17T03:15:00Z,16.8,P,379,P,8.9,P,Etc/GMT+8
USGS,11313433,2022-04-17T03:30:00Z,16.8,P,378,P,8.9,P,Etc/GMT+8
USGS,11313433,2022-04-17T03:45:00Z,16.8,P,379,P,9,P,Etc/GMT+8
USGS,11313433,2022-04-17T04:00:00Z,16.8,P,379,P,9.1,P,Etc/GMT+8
USGS,11313433,2022-04-17T04:15:00Z,16.7,P,378,P,9,P,Etc/GMT+8
USGS,11313433,2022-04-17T04:30:00Z,16.7,P,378,P,9,P,Etc/GMT+8
USGS,11313433,2022-04-17T04:45:00Z,16.6,P,377,P,9,P,Etc/GMT+8
USGS,11313433,2022-04-17T05:00:00Z,16.6,P,376,P,8.8,P,Etc/GMT+8
USGS,11313433,2022-04-17T05:15:00Z,16.5,P,377,P,8.7,P,Etc/GMT+8
USGS,11313433,2022-04-17T05:30:00Z,16.5,P,376,P,8.7,P,Etc/GMT+8
USGS,11313433,2022-04-17T05:45:00Z,16.4,P,375,P,8.4,P,Etc/GMT+8
USGS,11313433,2022-04-17T06:00:00Z,16.4,P,375,P,8.4,P,Etc/GMT+8
USGS,11313433,2022-04-17T06:15:00Z,16.3,P,374,P,8,P,Etc/GMT+8
USGS,11313433,2022-04-17T06:30:00Z,16.3,P,373,P,7.7,P,Etc/GMT+8
USGS,11313433,2022-04-17T06:45:00Z,16.3,P,373,P,7.4,P,Etc/GMT+8
USGS,11313433,2022-04-17T07:00:00Z,16.2,P,373,P,7.3,P,Etc/GMT+8
USGS,11313433,2022-04-17T07:15:00Z,16.2,P,373,P,7.2,P,Etc/GMT+8
USGS,11313433,2022-04-17T07:30:00Z,16.2,P,372,P,7,P,Etc/GMT+8
USGS,11313433,2022-04-17T07:45:00Z,16.2,P,372,P,7.5,P,Etc/GMT+8
USGS,11313433,2022-04-17T08:00:00Z,16.2,P,374,P,8.9,P,Etc/GMT+8
USGS,11313433,2022-04-17T08:15:00Z,16.2,P,379,P,9.8,P,Etc/GMT+8
USGS,11313433,2022-04-17T08:30:00Z,16.2,P,380,P,10.7,P,Etc/GMT+8
USGS,11313433,2022-04-17T08:45:00Z,16.1,P,381,P,12,P,Etc/GMT+8
USGS,11313433,2022-04-17T09:00:00Z,16.1,P,381,P,13.1,P,Etc/GMT+8
USGS,11313433,2022-04-17T09:15:00Z,16.1,P,382,P,13.3,P,Etc/GMT+8
USGS,11313433,2022-04-17T09:30:00Z,16,P,382,P,12.6,P,Etc/GMT+8
USGS,11313433,2022-04-17T09:45:00Z,16,P,382,P,12.5,P,Etc/GMT+8
USGS,11313433,2022-04-17T10:00:00Z,16,P,382,P,12.1,P,Etc/GMT+8
USGS,11313433,2022-04-17T10:15:00Z,16,P,382,P,11.9,P,Etc/GMT+8
USGS,11313433,2022-04-17T10:30:00Z,15.9,P,383,P,12.1,P,Etc/GMT+8
USGS,11313433,2022-04-17T10:45:00Z,15.9,P,382,P,12,P,Etc/GMT+8
USGS,11313433,2022-04-17T11:00:00Z,15.8,P,381,P,12.2,P,Etc/GMT+8
USGS,11313433,2022-04-17T11:15:00Z,15.8,P,379,P,12.2,P,Etc/GMT+8
USGS,11313433,2022-04-17T11:30:00Z,15.8,P,379,P,12.3,P,Etc/GMT+8
USGS,11313433,2022-04-17T11:45:00Z,15.8,P,381,P,12.3,P,Etc/GMT+8
USGS,11313433,2022-04-17T12:00:00Z,15.7,P,385,P,11.8,P,Etc/GMT+8
USGS,11313433,2022-04-17T12:15:00Z,15.7,P,390,P,12.1,P,Etc/GMT+8
USGS,11313433,2022-04-17T12:30:00Z,15.7,P,393,P,11.3,P,Etc/GMT+8
USGS,11313433,2022-04-17T12:45:00Z,15.7,P,395,P,11.4,P,Etc/GMT+8
USGS,11313433,2022-04-17T13:00:00Z,15.7,P,398,P,11.6,P,Etc/GMT+8
USGS,11313433,2022-04-17T13:15:00Z,15.7,P,399,P,11,P,Etc/GMT+8
USGS,11313433,2022-04-17T13:30:00Z,15.7,P,396,P,10.2,P,Etc/GMT+8
USGS,11313433,2022-04-17T13:45:00Z,15.7,P,396,P,10.1,P,Etc/GMT+8
USGS,11313433,2022-04-17T14:00:00Z,15.6,P,392,P,10.5,P,Etc/GMT+8
USGS,11313433,2022-04-17T14:15:00Z,15.6,P,388,P,11,P,Etc/GMT+8
USGS,11313433,2022-04-17T14:30:00Z,15.6,P,385,P,11.3,P,Etc/GMT+8
USGS,11313433,2022-04-17T14:45:00Z,15.6,P,381,P,11.3,P,Etc/GMT+8
USGS,11313433,2022-04-17T15:00:00Z,15.6,P,381,P,11.2,P,Etc/GMT+8
USGS,11313433,2022-04-17T15:15:00Z,15.6,P,381,P,11.5,P,Etc/GMT+8
USGS,11313433,2022-04-17T15:30:00Z,15.6,P,381,P,11.4,P,Etc/GMT+8
USGS,11313433,2022-04-17T15:45:00Z,15.6,P,381,P,11.3,P,Etc/GMT+8
USGS,11313433,2022-04-17T16:00:00Z,15.7,P,381,P,11.2,P,Etc/GMT+8
USGS,11313433,2022-04-17T16:15:00Z,15.7,P,381,P,10.8,P,Etc/GMT+8
USGS,11313433,2022-04-17T16:30:00Z,15.8,P,381,P,10.5,P,Etc/GMT+8
USGS,11313433,2022-04-17T16:45:00Z,15.8,P,380,P,10.4,P,Etc/GMT+8
USGS,11313433,2022-04-17T17:00:00Z,15.8,P,380,P,10.3,P,Etc/GMT+8
USGS,11313433,2022-04-17T17:15:00Z,15.9,P,380,P,9.9,P,Etc/GMT+8
USGS,11313433,2022-04-17T17:30:00Z,15.9,P,379,P,9.7,P,Etc/GMT+8
USGS,11313433,2022-04-17T17:45:00Z,16,P,378,P,9.5,P,Etc/GMT+8
USGS,11313433,2022-04-17T18:00:00Z,16,P,378,P,9.1,P,Etc/GMT+8
USGS,11313433,2022-04-17T18:15:00Z,16.1,P,378,P,9.4,P,Etc/GMT+8
USGS,11313433,2022-04-17T18:30:00Z,16.1,P,377,P,8.9,P,Etc/GMT+8
USGS,11313433,2022-04-17T18:45:00Z,16.2,P,376,P,8.4,P,Etc/GMT+8
USGS,11313433,2022-04-17T19:00:00Z,16.2,P,375,P,8.2,P,Etc/GMT+8
USGS,11313433,2022-04-17T19:15:00Z,16.2,P,375,P,7.8,P,Etc/GMT+8
USGS,11313433,2022-04-17T19:30:00Z,16.3,P,375,P,7.4,P,Etc/GMT+8
USGS,11313433,2022-04-17T19:45:00Z,16.3,P,374,P,7.1,P,Etc/GMT+8
USGS,11313433,2022-04-17T20:00:00Z,16.4,P,373,P,6.7,P,Etc/GMT+8
USGS,11313433,2022-04-17T20:15:00Z,16.4,P,372,P,6.2,P,Etc/GMT+8
USGS,11313433,2022-04-17T20:30:00Z,16.5,P,370,P,5.7,P,Etc/GMT+8
USGS,11313433,2022-04-17T20:45:00Z,16.5,P,371,P,6.5,P,Etc/GMT+8
USGS,11313433,2022-04-17T21:00:00Z,16.5,P,368,P,6.4,P,Etc/GMT+8
USGS,11313433,2022-04-17T21:15:00Z,16.4,P,369,P,8.2,P,Etc/GMT+8
USGS,11313433,2022-04-17T21:30:00Z,16.6,P,375,P,9,P,Etc/GMT+8
USGS,11313433,2022-04-17T21:45:00Z,16.7,P,377,P,8.9,P,Etc/GMT+8
USGS,11313433,2022-04-17T22:00:00Z,16.8,P,378,P,9.9,P,Etc/GMT+8
USGS,11313433,2022-04-17T22:15:00Z,16.9,P,380,P,10.9,P,Etc/GMT+8
USGS,11313433,2022-04-17T22:30:00Z,17,P,382,P,11.1,P,Etc/GMT+8
USGS,11313433,2022-04-17T22:45:00Z,17.2,P,383,P,10.9,P,Etc/GMT+8
USGS,11313433,2022-04-17T23:00:00Z,17.2,P,383,P,11.4,P,Etc/GMT+8
USGS,11313433,2022-04-17T23:15:00Z,17.2,P,384,P,11.5,P,Etc/GMT+8
USGS,11313433,2022-04-17T23:30:00Z,17.2,P,385,P,12.2,P,Etc/GMT+8
USGS,11313433,2022-04-17T23:45:00Z,17.3,P,385,P,12.1,P,Etc/GMT+8
USGS,11313433,2022-04-18T00:00:00Z,17.3,P,385,P,12,P,Etc/GMT+8
USGS,11313433,2022-04-18T00:15:00Z,17.3,P,386,P,11.5,P,Etc/GMT+8
USGS,11313433,2022-04-18T00:30:00Z,17.4,P,387,P,11.7,P,Etc/GMT+8
USGS,11313433,2022-04-18T00:45:00Z,17.4,P,388,P,11.7,P,Etc/GMT+8
USGS,11313433,2022-04-18T01:00:00Z,17.3,P,389,P,11.7,P,Etc/GMT+8
USGS,11313433,2022-04-18T01:15:00Z,17.3,P,390,P,11.4,P,Etc/GMT+8
USGS,11313433,2022-04-18T01:30:00Z,17.2,P,392,P,11.3,P,Etc/GMT+8
USGS,11313433,2022-04-18T01:45:00Z,17.2,P,394,P,11,P,Etc/GMT+8
USGS,11313433,2022-04-18T02:00:00Z,17.2,P,396,P,10.4,P,Etc/GMT+8
USGS,11313433,2022-04-18T02:15:00Z,17.1,P,396,P,9.2,P,Etc/GMT+8
USGS,11313433,2022-04-18T02:30:00Z,17.1,P,395,P,9.2,P,Etc/GMT+8
USGS,11313433,2022-04-18T02:45:00Z,17.1,P,397,P,9.8,P,Etc/GMT+8
USGS,11313433,2022-04-18T03:00:00Z,17.2,P,394,P,9.7,P,Etc/GMT+8
USGS,11313433,2022-04-18T03:15:00Z,17.2,P,392,P,10.1,P,Etc/GMT+8
USGS,11313433,2022-04-18T03:30:00Z,17.2,P,390,P,10.1,P,Etc/GMT+8
USGS,11313433,2022-04-18T03:45:00Z,17.2,P,389,P,10.2,P,Etc/GMT+8
USGS,11313433,2022-04-18T04:00:00Z,17.2,P,388,P,9.7,P,Etc/GMT+8
USGS,11313433,2022-04-18T04:15:00Z,17.1,P,386,P,9.5,P,Etc/GMT+8
USGS,11313433,2022-04-18T04:30:00Z,17.1,P,385,P,9.4,P,Etc/GMT+8
USGS,11313433,2022-04-18T04:45:00Z,17.1,P,384,P,9.2,P,Etc/GMT+8
USGS,11313433,2022-04-18T05:00:00Z,17,P,384,P,9.2,P,Etc/GMT+8
USGS,11313433,2022-04-18T05:15:00Z,17,P,384,P,9.1,P,Etc/GMT+8
USGS,11313433,2022-04-18T05:30:00Z,17,P,383,P,9.3,P,Etc/GMT+8
USGS,11313433,2022-04-18T05:45:00Z,16.9,P,382,P,8.8,P,Etc/GMT+8
USGS,11313433,2022-04-18T06:00:00Z,16.9,P,380,P,9.1,P,Etc/GMT+8
USGS,11313433,2022-04-18T06:15:00Z,16.8,P,380,P,9,P,Etc/GMT+8
USGS,11313433,2022-04-18T06:30:00Z,16.8,P,379,P,8.6,P,Etc/GMT+8
USGS,11313433,2022-04-18T06:45:00Z,16.7,P,379,P,8.3,P,Etc/GMT+8
USGS,11313433,2022-04-18T07:00:00Z,16.7,P,379,P,8.6,P,Etc/GMT+8
USGS,11313433,2022-04-18T07:15:00Z,16.6,P,379,P,8.2,P,Etc/GMT+8
USGS,11313433,2022-04-18T07:30:00Z,16.6,P,378,P,7.8,P,Etc/GMT+8
USGS,11313433,2022-04-18T07:45:00Z,16.6,P,378,P,8.1,P,Etc/GMT+8
USGS,11313433,2022-04-18T08:00:00Z,16.6,P,379,P,8.6,P,Etc/GMT+8
USGS,11313433,2022-04-18T08:15:00Z,16.6,P,382,P,11.5,P,Etc/GMT+8
USGS,11313433,2022-04-18T08:30:00Z,16.3,P,390,P,33.5,P,Etc/GMT+8
USGS,11313433,2022-04-18T08:45:00Z,16.3,P,388,P,59.7,P,Etc/GMT+8
USGS,11313433,2022-04-18T09:00:00Z,16.2,P,388,P,69.5,P,Etc/GMT+8
USGS,11313433,2022-04-18T09:15:00Z,16.1,P,388,P,70.2,P,Etc/GMT+8
USGS,11313433,2022-04-18T09:30:00Z,15.9,P,391,P,78,P,Etc/GMT+8
USGS,11313433,2022-04-18T09:45:00Z,15.8,P,388,P,67.8,P,Etc/GMT+8
USGS,11313433,2022-04-18T10:00:00Z,15.7,P,382,P,59,P,Etc/GMT+8
USGS,11313433,2022-04-18T10:15:00Z,15.6,P,378,P,50.2,P,Etc/GMT+8
USGS,11313433,2022-04-18T10:30:00Z,15.6,P,377,P,43.1,P,Etc/GMT+8
USGS,11313433,2022-04-18T10:45:00Z,15.6,P,376,P,37.9,P,Etc/GMT+8
USGS,11313433,2022-04-18T11:00:00Z,15.6,P,378,P,32.7,P,Etc/GMT+8
USGS,11313433,2022-04-18T11:15:00Z,15.6,P,383,P,29.2,P,Etc/GMT+8
USGS,11313433,2022-04-18T11:30:00Z,15.7,P,388,P,25.5,P,Etc/GMT+8
USGS,11313433,2022-04-18T11:45:00Z,15.7,P,393,P,23.5,P,Etc/GMT+8
USGS,11313433,2022-04-18T12:00:00Z,15.7,P,400,P,21.3,P,Etc/GMT+8
USGS,11313433,2022-04-18T12:15:00Z,15.6,P,406,P,20.3,P,Etc/GMT+8
USGS,11313433,2022-04-18T12:30:00Z,15.6,P,408,P,19.1,P,Etc/GMT+8
USGS,11313433,2022-04-18T12:45:00Z,15.6,P,407,P,18.2,P,Etc/GMT+8
USGS,11313433,2022-04-18T13:00:00Z,15.6,P,405,P,17.2,P,Etc/GMT+8
USGS,11313433,2022-04-18T13:15:00Z,15.6,P,404,P,15.8,P,Etc/GMT+8
USGS,11313433,2022-04-18T13:30:00Z,15.6,P,402,P,14.8,P,Etc/GMT+8
USGS,11313433,2022-04-18T13:45:00Z,15.6,P,403,P,14.1,P,Etc/GMT+8
USGS,11313433,2022-04-18T14:00:00Z,15.6,P,403,P,14.2,P,Etc/GMT+8
USGS,11313433,2022-04-18T14:15:00Z,15.5,P,405,P,14.4,P,Etc/GMT+8
USGS,11313433,2022-04-18T14:30:00Z,15.5,P,406,P,15.2,P,Etc/GMT+8
USGS,11313433,2022-04-18T14:45:00Z,15.5,P,407,P,16.8,P,Etc/GMT+8
USGS,11313433,2022-04-18T15:00:00Z,15.5,P,406,P,17.8,P,Etc/GMT+8
USGS,11313433,2022-04-18T15:15:00Z,15.5,P,403,P,19,P,Etc/GMT+8
USGS,11313433,2022-04-18T15:30:00Z,15.5,P,396,P,20.6,P,Etc/GMT+8
USGS,11313433,2022-04-18T15:45:00Z,15.5,P,393,P,21.2,P,Etc/GMT+8
USGS,11313433,2022-04-18T16:00:00Z,15.5,P,389,P,21.8,P,Etc/GMT+8
USGS,11313433,2022-04-18T16:15:00Z,15.5,P,387,P,22.4,P,Etc/GMT+8
USGS,11313433,2022-04-18T16:30:00Z,15.5,P,385,P,23.1,P,Etc/GMT+8
USGS,11313433,2022-04-18T16:45:00Z,15.6,P,383,P,23.6,P,Etc/GMT+8
USGS,11313433,2022-04-18T17:00:00Z,15.6,P,383,P,24.4,P,Etc/GMT+8
USGS,11313433,2022-04-18T17:15:00Z,15.6,P,382,P,24.7,P,Etc/GMT+8
USGS,11313433,2022-04-18T17:30:00Z,15.7,P,382,P,23.7,P,Etc/GMT+8
USGS,11313433,2022-04-18T17:45:00Z,15.8,P,382,P,23.6,P,Etc/GMT+8
USGS,11313433,2022-04-18T18:00:00Z,15.8,P,382,P,22.3,P,Etc/GMT+8
USGS,11313433,2022-04-18T18:15:00Z,15.9,P,382,P,21.3,P,Etc/GMT+8
USGS,11313433,2022-04-18T18:30:00Z,15.9,P,382,P,20.8,P,Etc/GMT+8
USGS,11313433,2022-04-18T18:45:00Z,16,P,382,P,19.8,P,Etc/GMT+8
USGS,11313433,2022-04-18T19:00:00Z,16.1,P,381,P,18.9,P,Etc/GMT+8
USGS,11313433,2022-04-18T19:15:00Z,16.2,P,381,P,16.9,P,Etc/GMT+8
USGS,11313433,2022-04-18T19:30:00Z,16.2,P,381,P,15.7,P,Etc/GMT+8
USGS,11313433,2022-04-18T19:45:00Z,16.3,P,380,P,14.6,P,Etc/GMT+8
USGS,11313433,2022-04-18T20:00:00Z,16.4,P,380,P,13.1,P,Etc/GMT+8
USGS,11313433,2022-04-18T20:15:00Z,16.4,P,379,P,12.5,P,Etc/GMT+8
USGS,11313433,2022-04-18T20:30:00Z,16.5,P,377,P,11.8,P,Etc/GMT+8
USGS,11313433,2022-04-18T20:45:00Z,16.5,P,377,P,10.6,P,Etc/GMT+8
USGS,11313433,2022-04-18T21:00:00Z,16.6,P,374,P,9.7,P,Etc/GMT+8
USGS,11313433,2022-04-18T21:15:00Z,16.6,P,374,P,8.9,P,Etc/GMT+8
USGS,11313433,2022-04-18T21:30:00Z,16.7,P,369,P,7.5,P,Etc/GMT+8
USGS,11313433,2022-04-18T21:45:00Z,16.7,P,372,P,8.8,P,Etc/GMT+8
USGS,11313433,2022-04-18T22:00:00Z,16.7,P,370,P,10.3,P,Etc/GMT+8
USGS,11313433,2022-04-18T22:15:00Z,16.6,P,372,P,13.2,P,Etc/GMT+8
USGS,11313433,2022-04-18T22:30:00Z,16.8,P,380,P,14.6,P,Etc/GMT+8
USGS,11313433,2022-04-18T22:45:00Z,16.9,P,382,P,14.6,P,Etc/GMT+8
USGS,11313433,2022-04-18T23:00:00Z,17,P,384,P,16,P,Etc/GMT+8
USGS,11313433,2022-04-18T23:15:00Z,17.1,P,385,P,16.9,P,Etc/GMT+8
USGS,11313433,2022-04-18T23:30:00Z,17.1,P,385,P,16.7,P,Etc/GMT+8
USGS,11313433,2022-04-18T23:45:00Z,17.1,P,386,P,16.9,P,Etc/GMT+8
USGS,11313433,2022-04-19T00:00:00Z,17.1,P,387,P,16.7,P,Etc/GMT+8
USGS,11313433,2022-04-19T00:15:00Z,17.2,P,387,P,16.9,P,Etc/GMT+8
USGS,11313433,2022-04-19T00:30:00Z,17.3,P,387,P,16.3,P,Etc/GMT+8
USGS,11313433,2022-04-19T00:45:00Z,17.3,P,388,P,15.9,P,Etc/GMT+8
USGS,11313433,2022-04-19T01:00:00Z,17.3,P,389,P,16.1,P,Etc/GMT+8
USGS,11313433,2022-04-19T01:15:00Z,17.3,P,391,P,16.2,P,Etc/GMT+8
USGS,11313433,2022-04-19T01:30:00Z,17.3,P,392,P,16.1,P,Etc/GMT+8
USGS,11313433,2022-04-19T01:45:00Z,17.3,P,395,P,16,P,Etc/GMT+8
USGS,11313433,2022-04-19T02:00:00Z,17.2,P,399,P,15.7,P,Etc/GMT+8
USGS,11313433,2022-04-19T02:15:00Z,17.2,P,401,P,15,P,Etc/GMT+8
USGS,11313433,2022-04-19T02:30:00Z,17.1,P,403,P,14.3,P,Etc/GMT+8
USGS,11313433,2022-04-19T02:45:00Z,17.1,P,406,P,13.8,P,Etc/GMT+8
USGS,11313433,2022-04-19T03:00:00Z,17,P,407,P,13.8,P,Etc/GMT+8
USGS,11313433,2022-04-19T03:15:00Z,17,P,407,P,13.6,P,Etc/GMT+8
USGS,11313433,2022-04-19T03:30:00Z,17,P,408,P,12.3,P,Etc/GMT+8
USGS,11313433,2022-04-19T03:45:00Z,17,P,406,P,12,P,Etc/GMT+8
USGS,11313433,2022-04-19T04:00:00Z,17,P,406,P,11.5,P,Etc/GMT+8
USGS,11313433,2022-04-19T04:15:00Z,17,P,405,P,12.5,P,Etc/GMT+8
USGS,11313433,2022-04-19T04:30:00Z,17.1,P,403,P,12.4,P,Etc/GMT+8
USGS,11313433,2022-04-19T04:45:00Z,17.1,P,400,P,12.7,P,Etc/GMT+8
USGS,11313433,2022-04-19T05:00:00Z,17.1,P,397,P,13.1,P,Etc/GMT+8
USGS,11313433,2022-04-19T05:15:00Z,17.1,P,393,P,12.5,P,Etc/GMT+8
USGS,11313433,2022-04-19T05:30:00Z,17.1,P,391,P,12.5,P,Etc/GMT+8
USGS,11313433,2022-04-19T05:45:00Z,17.1,P,389,P,12.4,P,Etc/GMT+8
USGS,11313433,2022-04-19T06:00:00Z,17.1,P,388,P,12.4,P,Etc/GMT+8
USGS,11313433,2022-04-19T06:15:00Z,17.1,P,387,P,12.2,P,Etc/GMT+8
USGS,11313433,2022-04-19T06:30:00Z,17,P,386,P,11.8,P,Etc/GMT+8
USGS,11313433,2022-04-19T06:45:00Z,17,P,385,P,11.2,P,Etc/GMT+8
USGS,11313433,2022-04-19T07:00:00Z,17,P,384,P,11,P,Etc/GMT+8
USGS,11313433,2022-04-19T07:15:00Z,17,P,384,P,10.6,P,Etc/GMT+8
USGS,11313433,2022-04-19T07:30:00Z,17,P,383,P,10.3,P,Etc/GMT+8
USGS,11313433,2022-04-19T07:45:00Z,16.9,P,383,P,9.9,P,Etc/GMT+8
USGS,11313433,2022-04-19T08:00:00Z,16.9,P,383,P,10,P,Etc/GMT+8
USGS,11313433,2022-04-19T08:15:00Z,16.9,P,382,P,9.4,P,Etc/GMT+8
USGS,11313433,2022-04-19T08:30:00Z,17,P,383,P,10.7,P,Etc/GMT+8
USGS,11313433,2022-04-19T08:45:00Z,17,P,385,P,11.6,P,Etc/GMT+8
USGS,11313433,2022-04-19T09:00:00Z,17,P,391,P,11.8,P,Etc/GMT+8
USGS,11313433,2022-04-19T09:15:00Z,17,P,391,P,12.6,P,Etc/GMT+8
USGS,11313433,2022-04-19T09:30:00Z,17,P,393,P,13.2,P,Etc/GMT+8
USGS,11313433,2022-04-19T09:45:00Z,16.9,P,395,P,13.5,P,Etc/GMT+8
USGS,11313433,2022-04-19T10:00:00Z,16.9,P,397,P,13.1,P,Etc/GMT+8
USGS,11313433,2022-04-19T10:15:00Z,16.9,P,398,P,13,P,Etc/GMT+8
USGS,11313433,2022-04-19T10:30:00Z,16.8,P,400,P,12.4,P,Etc/GMT+8
USGS,11313433,2022-04-19T10:45:00Z,16.8,P,402,P,12.1,P,Etc/GMT+8
USGS,11313433,2022-04-19T11:00:00Z,16.6,P,401,P,11.7,P,Etc/GMT+8
USGS,11313433,2022-04-19T11:15:00Z,16.5,P,395,P,12.2,P,Etc/GMT+8
USGS,11313433,2022-04-19T11:30:00Z,16.5,P,392,P,12.2,P,Etc/GMT+8
USGS,11313433,2022-04-19T11:45:00Z,16.4,P,390,P,12.4,P,Etc/GMT+8
USGS,11313433,2022-04-19T12:00:00Z,16.3,P,390,P,11.8,P,Etc/GMT+8
USGS,11313433,2022-04-19T12:15:00Z,16.3,P,396,P,12.4,P,Etc/GMT+8
USGS,11313433,2022-04-19T12:30:00Z,16.3,P,403,P,12.2,P,Etc/GMT+8
USGS,11313433,2022-04-19T12:45:00Z,16.3,P,422,P,12.2,P,Etc/GMT+8
USGS,11313433,2022-04-19T13:00:00Z,16.3,P,433,P,12,P,Etc/GMT+8
USGS,11313433,2022-04-19T13:15:00Z,16.2,P,452,P,11.6,P,Etc/GMT+8
USGS,11313433,2022-04-19T13:30:00Z,16.2,P,454,P,11.9,P,Etc/GMT+8
USGS,11313433,2022-04-19T13:45:00Z,16.2,P,454,P,11.4,P,Etc/GMT+8
USGS,11313433,2022-04-19T14:00:00Z,16.2,P,452,P,10.3,P,Etc/GMT+8
USGS,11313433,2022-04-19T14:15:00Z,16.2,P,452,P,11,P,Etc/GMT+8
USGS,11313433,2022-04-19T14:30:00Z,16.2,P,452,P,10.4,P,Etc/GMT+8
USGS,11313433,2022-04-19T14:45:00Z,16.2,P,453,P,9.8,P,Etc/GMT+8
USGS,11313433,2022-04-19T15:00:00Z,16.2,P,454,P,10.8,P,Etc/GMT+8
USGS,11313433,2022-04-19T15:15:00Z,16.2,P,447,P,11.3,P,Etc/GMT+8
USGS,11313433,2022-04-19T15:30:00Z,16.2,P,435,P,11.6,P,Etc/GMT+8
USGS,11313433,2022-04-19T15:45:00Z,16.3,P,419,P,12,P,Etc/GMT+8
USGS,11313433,2022-04-19T16:00:00Z,16.3,P,404,P,11.4,P,Etc/GMT+8
USGS,11313433,2022-04-19T16:15:00Z,16.4,P,397,P,11.8,P,Etc/GMT+8
USGS,11313433,2022-04-19T16:30:00Z,16.4,P,395,P,11.6,P,Etc/GMT+8
USGS,11313433,2022-04-19T16:45:00Z,16.4,P,393,P,11.6,P,Etc/GMT+8
USGS,11313433,2022-04-19T17:00:00Z,16.4,P,393,P,11.8,P,Etc/GMT+8
USGS,11313433,2022-04-19T17:15:00Z,16.5,P,393,P,11.6,P,Etc/GMT+8
USGS,11313433,2022-04-19T17:30:00Z,16.5,P,393,P,11.5,P,Etc/GMT+8
USGS,11313433,2022-04-19T17:45:00Z,16.6,P,393,P,11.7,P,Etc/GMT+8
USGS,11313433,2022-04-19T18:00:00Z,16.6,P,393,P,11.7,P,Etc/GMT+8
USGS,11313433,2022-04-19T18:15:00Z,16.7,P,393,P,11.6,P,Etc/GMT+8
USGS,11313433,2022-04-19T18:30:00Z,16.7,P,392,P,11.2,P,Etc/GMT+8
USGS,11313433,2022-04-19T18:45:00Z,16.7,P,391,P,11.5,P,Etc/GMT+8
USGS,11313433,2022-04-19T19:00:00Z,16.8,P,390,P,10.9,P,Etc/GMT+8
USGS,11313433,2022-04-19T19:15:00Z,16.8,P,388,P,10.8,P,Etc/GMT+8
USGS,11313433,2022-04-19T19:30:00Z,16.8,P,388,P,10.5,P,Etc/GMT+8
USGS,11313433,2022-04-19T19:45:00Z,16.9,P,386,P,10.3,P,Etc/GMT+8
USGS,11313433,2022-04-19T20:00:00Z,16.9,P,386,P,10,P,Etc/GMT+8
USGS,11313433,2022-04-19T20:15:00Z,17,P,384,P,9.8,P,Etc/GMT+8
USGS,11313433,2022-04-19T20:30:00Z,17,P,383,P,9.4,P,Etc/GMT+8
USGS,11313433,2022-04-19T20:45:00Z,17,P,383,P,9.6,P,Etc/GMT+8
USGS,11313433,2022-04-19T21:00:00Z,17.1,P,381,P,9.4,P,Etc/GMT+8
USGS,11313433,2022-04-19T21:15:00Z,17.1,P,379,P,8.4,P,Etc/GMT+8
USGS,11313433,2022-04-19T21:30:00Z,17.2,P,379,P,8.1,P,Etc/GMT+8
USGS,11313433,2022-04-19T21:45:00Z,17.2,P,378,P,7.6,P,Etc/GMT+8
USGS,11313433,2022-04-19T22:00:00Z,17.2,P,376,P,7,P,Etc/GMT+8
USGS,11313433,2022-04-19T22:15:00Z,17.3,P,375,P,6.8,P,Etc/GMT+8
USGS,11313433,2022-04-19T22:30:00Z,17.3,P,375,P,6,P,Etc/GMT+8
USGS,11313433,2022-04-19T22:45:00Z,17.3,P,373,P,6.2,P,Etc/GMT+8
