agency_cd,site_no,date_time,wtemp_inst,wtemp_inst_cd,spec_cond_inst,spec_cond_inst_cd,do_inst,do_inst_cd,p_h_inst,p_h_inst_cd,x_32316_inst,x_32316_inst_cd,ts213_ysi_exo_turb_inst,ts213_ysi_exo_turb_inst_cd,tz_cd
USGS,11312676,2022-04-28T08:15:00Z,18.6,P,368,P,9.2,P,7.8,P,1.82,P,2.3,P,Etc/GMT+8
USGS,11312676,2022-04-28T08:30:00Z,18.6,P,369,P,9.2,P,7.8,P,1.79,P,2.2,P,Etc/GMT+8
USGS,11312676,2022-04-28T08:45:00Z,18.6,P,371,P,9.2,P,7.8,P,1.7,P,1.8,P,Etc/GMT+8
USGS,11312676,2022-04-28T09:00:00Z,18.6,P,373,P,9.3,P,7.9,P,1.6,P,2,P,Etc/GMT+8
USGS,11312676,2022-04-28T09:15:00Z,18.6,P,374,P,9.3,P,7.9,P,1.63,P,1.9,P,Etc/GMT+8
USGS,11312676,2022-04-28T09:30:00Z,18.6,P,374,P,9.3,P,7.9,P,1.6,P,2,P,Etc/GMT+8
USGS,11312676,2022-04-28T09:45:00Z,18.5,P,375,P,9.3,P,7.9,P,1.58,P,2,P,Etc/GMT+8
USGS,11312676,2022-04-28T10:00:00Z,18.5,P,375,P,9.3,P,7.9,P,1.55,P,2.1,P,Etc/GMT+8
USGS,11312676,2022-04-28T10:15:00Z,18.5,P,375,P,9.3,P,7.9,P,1.5,P,2,P,Etc/GMT+8
USGS,11312676,2022-04-28T10:30:00Z,18.5,P,375,P,9.3,P,7.9,P,1.41,P,2,P,Etc/GMT+8
USGS,11312676,2022-04-28T10:45:00Z,18.5,P,375,P,9.3,P,7.9,P,1.41,P,2,P,Etc/GMT+8
USGS,11312676,2022-04-28T11:00:00Z,18.5,P,375,P,9.3,P,7.9,P,1.4,P,1.9,P,Etc/GMT+8
USGS,11312676,2022-04-28T11:15:00Z,18.5,P,374,P,9.4,P,7.9,P,1.53,P,1.9,P,Etc/GMT+8
USGS,11312676,2022-04-28T11:30:00Z,18.5,P,373,P,9.4,P,7.9,P,1.54,P,1.8,P,Etc/GMT+8
USGS,11312676,2022-04-28T11:45:00Z,18.5,P,371,P,9.4,P,7.9,P,1.54,P,1.8,P,Etc/GMT+8
USGS,11312676,2022-04-28T12:00:00Z,18.5,P,368,P,9.5,P,7.9,P,1.49,P,1.7,P,Etc/GMT+8
USGS,11312676,2022-04-28T12:15:00Z,18.5,P,366,P,9.5,P,7.9,P,1.54,P,1.7,P,Etc/GMT+8
USGS,11312676,2022-04-28T12:30:00Z,18.5,P,365,P,9.5,P,7.9,P,1.54,P,1.5,P,Etc/GMT+8
USGS,11312676,2022-04-28T12:45:00Z,18.4,P,363,P,9.5,P,8,P,1.64,P,1.6,P,Etc/GMT+8
USGS,11312676,2022-04-28T13:00:00Z,18.4,P,362,P,9.5,P,8,P,1.61,P,1.4,P,Etc/GMT+8
USGS,11312676,2022-04-28T13:15:00Z,18.4,P,360,P,9.5,P,8,P,1.52,P,1.4,P,Etc/GMT+8
USGS,11312676,2022-04-28T13:30:00Z,18.4,P,360,P,9.5,P,8,P,1.61,P,1.3,P,Etc/GMT+8
USGS,11312676,2022-04-28T13:45:00Z,18.4,P,360,P,9.3,P,7.9,P,NA,NA,0.8,P,Etc/GMT+8
USGS,11312676,2022-04-28T14:00:00Z,18.4,P,361,P,9.5,P,8,P,1.74,P,1.2,P,Etc/GMT+8
USGS,11312676,2022-04-28T14:15:00Z,18.4,P,363,P,9.5,P,8,P,1.44,P,1.2,P,Etc/GMT+8
USGS,11312676,2022-04-28T14:30:00Z,18.3,P,365,P,9.4,P,7.9,P,1.44,P,1.1,P,Etc/GMT+8
USGS,11312676,2022-04-28T14:45:00Z,18.2,P,366,P,9.4,P,7.9,P,1.36,P,1.1,P,Etc/GMT+8
USGS,11312676,2022-04-28T15:00:00Z,18.2,P,368,P,9.3,P,7.9,P,1.45,P,1.2,P,Etc/GMT+8
USGS,11312676,2022-04-28T15:15:00Z,18.2,P,370,P,9.2,P,7.9,P,1.46,P,1.2,P,Etc/GMT+8
USGS,11312676,2022-04-28T15:30:00Z,18.1,P,371,P,9.2,P,7.8,P,1.45,P,1.2,P,Etc/GMT+8
USGS,11312676,2022-04-28T15:45:00Z,18.1,P,371,P,9.2,P,7.8,P,1.53,P,1.1,P,Etc/GMT+8
USGS,11312676,2022-04-28T16:00:00Z,18.1,P,371,P,9.1,P,7.8,P,1.47,P,1.2,P,Etc/GMT+8
USGS,11312676,2022-04-28T16:15:00Z,18,P,372,P,9.1,P,7.8,P,1.5,P,1.2,P,Etc/GMT+8
USGS,11312676,2022-04-28T16:30:00Z,18,P,372,P,9.1,P,7.8,P,1.48,P,1.2,P,Etc/GMT+8
USGS,11312676,2022-04-28T16:45:00Z,18,P,371,P,9.1,P,7.8,P,1.44,P,1.3,P,Etc/GMT+8
USGS,11312676,2022-04-28T17:00:00Z,18,P,371,P,9.1,P,7.8,P,1.47,P,1.3,P,Etc/GMT+8
USGS,11312676,2022-04-28T17:15:00Z,18,P,371,P,9.1,P,7.8,P,1.41,P,1.3,P,Etc/GMT+8
USGS,11312676,2022-04-28T17:30:00Z,18,P,369,P,9.1,P,7.8,P,1.58,P,1.3,P,Etc/GMT+8
USGS,11312676,2022-04-28T17:45:00Z,18,P,367,P,9.2,P,7.8,P,1.48,P,1.4,P,Etc/GMT+8
USGS,11312676,2022-04-28T18:00:00Z,18.1,P,364,P,9.2,P,7.8,P,1.58,P,2,P,Etc/GMT+8
USGS,11312676,2022-04-28T18:15:00Z,18.2,P,362,P,9.3,P,7.8,P,1.5,P,1.8,P,Etc/GMT+8
USGS,11312676,2022-04-28T18:30:00Z,18.2,P,361,P,9.3,P,7.9,P,1.43,P,1.7,P,Etc/GMT+8
USGS,11312676,2022-04-28T18:45:00Z,18.3,P,357,P,9.4,P,7.9,P,1.52,P,1.7,P,Etc/GMT+8
USGS,11312676,2022-04-28T19:00:00Z,18.3,P,351,P,9.5,P,7.9,P,1.62,P,1.7,P,Etc/GMT+8
USGS,11312676,2022-04-28T19:15:00Z,18.4,P,356,P,9.4,P,7.9,P,1.72,P,1.6,P,Etc/GMT+8
USGS,11312676,2022-04-28T19:30:00Z,18.4,P,356,P,9.4,P,7.9,P,1.61,P,1.6,P,Etc/GMT+8
USGS,11312676,2022-04-28T19:45:00Z,18.5,P,357,P,9.6,P,7.9,P,1.78,P,2.7,P,Etc/GMT+8
USGS,11312676,2022-04-28T20:00:00Z,18.6,P,362,P,9.5,P,7.9,P,1.67,P,2.5,P,Etc/GMT+8
USGS,11312676,2022-04-28T20:15:00Z,18.5,P,363,P,9.4,P,7.9,P,1.76,P,1.8,P,Etc/GMT+8
USGS,11312676,2022-04-28T20:30:00Z,18.4,P,367,P,9.3,P,7.8,P,1.72,P,1.9,P,Etc/GMT+8
USGS,11312676,2022-04-28T20:45:00Z,18.4,P,370,P,9.3,P,7.8,P,1.68,P,1.9,P,Etc/GMT+8
USGS,11312676,2022-04-28T21:00:00Z,18.4,P,373,P,9.3,P,7.8,P,1.52,P,1.8,P,Etc/GMT+8
USGS,11312676,2022-04-28T21:15:00Z,18.4,P,374,P,9.3,P,7.8,P,1.42,P,1.8,P,Etc/GMT+8
USGS,11312676,2022-04-28T21:30:00Z,18.5,P,376,P,9.3,P,7.8,P,1.49,P,1.7,P,Etc/GMT+8
USGS,11312676,2022-04-28T21:45:00Z,18.6,P,376,P,9.3,P,7.9,P,1.43,P,1.5,P,Etc/GMT+8
USGS,11312676,2022-04-28T22:00:00Z,18.6,P,376,P,9.4,P,7.9,P,1.35,P,1.5,P,Etc/GMT+8
USGS,11312676,2022-04-28T22:15:00Z,18.6,P,377,P,9.4,P,7.9,P,1.36,P,1.6,P,Etc/GMT+8
USGS,11312676,2022-04-28T22:30:00Z,18.7,P,377,P,9.4,P,7.9,P,1.43,P,1.5,P,Etc/GMT+8
USGS,11312676,2022-04-28T22:45:00Z,18.7,P,376,P,9.4,P,7.9,P,1.44,P,1.5,P,Etc/GMT+8
USGS,11312676,2022-04-28T23:00:00Z,18.7,P,376,P,9.5,P,7.9,P,1.52,P,1.6,P,Etc/GMT+8
USGS,11312676,2022-04-28T23:15:00Z,18.7,P,376,P,9.5,P,7.9,P,1.54,P,1.5,P,Etc/GMT+8
USGS,11312676,2022-04-28T23:30:00Z,18.7,P,375,P,9.5,P,8,P,1.68,P,1.5,P,Etc/GMT+8
USGS,11312676,2022-04-28T23:45:00Z,18.8,P,375,P,9.5,P,8,P,1.59,P,1.4,P,Etc/GMT+8
USGS,11312676,2022-04-29T00:00:00Z,18.8,P,374,P,9.6,P,8,P,1.56,P,1.4,P,Etc/GMT+8
USGS,11312676,2022-04-29T00:15:00Z,18.8,P,373,P,9.6,P,8,P,1.66,P,1.4,P,Etc/GMT+8
USGS,11312676,2022-04-29T00:30:00Z,18.8,P,371,P,9.6,P,8,P,1.67,P,1.3,P,Etc/GMT+8
USGS,11312676,2022-04-29T00:45:00Z,18.8,P,370,P,9.7,P,8,P,1.62,P,1.3,P,Etc/GMT+8
USGS,11312676,2022-04-29T01:00:00Z,18.8,P,369,P,9.7,P,8,P,1.66,P,1.2,P,Etc/GMT+8
USGS,11312676,2022-04-29T01:15:00Z,18.8,P,367,P,9.7,P,8,P,1.7,P,1.2,P,Etc/GMT+8
USGS,11312676,2022-04-29T01:30:00Z,18.8,P,366,P,9.8,P,8,P,1.8,P,1.1,P,Etc/GMT+8
USGS,11312676,2022-04-29T01:45:00Z,18.7,P,366,P,9.7,P,8,P,2.24,P,1,P,Etc/GMT+8
USGS,11312676,2022-04-29T02:00:00Z,18.8,P,369,P,9.7,P,8,P,1.86,P,1,P,Etc/GMT+8
USGS,11312676,2022-04-29T02:15:00Z,18.8,P,368,P,9.7,P,8,P,1.87,P,0.9,P,Etc/GMT+8
USGS,11312676,2022-04-29T02:30:00Z,18.7,P,369,P,9.7,P,8,P,1.8,P,0.9,P,Etc/GMT+8
USGS,11312676,2022-04-29T02:45:00Z,18.7,P,371,P,9.7,P,8,P,2.34,P,1,P,Etc/GMT+8
USGS,11312676,2022-04-29T03:00:00Z,18.7,P,372,P,9.7,P,8.1,P,2.26,P,1.2,P,Etc/GMT+8
USGS,11312676,2022-04-29T03:15:00Z,18.7,P,373,P,9.7,P,8.1,P,2.54,P,1.1,P,Etc/GMT+8
USGS,11312676,2022-04-29T03:30:00Z,18.8,P,373,P,9.8,P,8.1,P,2.58,P,1.1,P,Etc/GMT+8
USGS,11312676,2022-04-29T03:45:00Z,18.8,P,373,P,9.8,P,8.1,P,2.46,P,1.1,P,Etc/GMT+8
USGS,11312676,2022-04-29T04:00:00Z,18.8,P,373,P,9.8,P,8.1,P,2.32,P,1.3,P,Etc/GMT+8
USGS,11312676,2022-04-29T04:15:00Z,18.7,P,373,P,9.8,P,8.1,P,2.24,P,1.3,P,Etc/GMT+8
USGS,11312676,2022-04-29T04:30:00Z,18.7,P,372,P,9.8,P,8.1,P,2.46,P,1.3,P,Etc/GMT+8
USGS,11312676,2022-04-29T04:45:00Z,18.7,P,372,P,9.8,P,8.1,P,2.42,P,1.5,P,Etc/GMT+8
USGS,11312676,2022-04-29T05:00:00Z,18.7,P,373,P,9.8,P,8.1,P,2.4,P,1.5,P,Etc/GMT+8
USGS,11312676,2022-04-29T05:15:00Z,18.7,P,371,P,9.8,P,8.1,P,2.47,P,1.7,P,Etc/GMT+8
USGS,11312676,2022-04-29T05:30:00Z,18.7,P,370,P,9.8,P,8.1,P,2.47,P,1.7,P,Etc/GMT+8
USGS,11312676,2022-04-29T05:45:00Z,18.7,P,367,P,9.7,P,8.1,P,2.57,P,1.8,P,Etc/GMT+8
USGS,11312676,2022-04-29T06:00:00Z,18.6,P,364,P,9.6,P,8,P,2.37,P,1.7,P,Etc/GMT+8
USGS,11312676,2022-04-29T06:15:00Z,18.6,P,362,P,9.6,P,8,P,2.33,P,1.8,P,Etc/GMT+8
USGS,11312676,2022-04-29T06:30:00Z,18.6,P,354,P,9.6,P,8,P,2.34,P,1.9,P,Etc/GMT+8
USGS,11312676,2022-04-29T06:45:00Z,18.6,P,353,P,9.4,P,8,P,2.43,P,2,P,Etc/GMT+8
USGS,11312676,2022-04-29T07:00:00Z,18.5,P,356,P,9.3,P,7.9,P,2.19,P,1.9,P,Etc/GMT+8
USGS,11312676,2022-04-29T07:15:00Z,18.5,P,347,P,9.3,P,7.9,P,2.16,P,1.8,P,Etc/GMT+8
USGS,11312676,2022-04-29T07:30:00Z,18.5,P,349,P,9.3,P,7.9,P,2.27,P,1.8,P,Etc/GMT+8
USGS,11312676,2022-04-29T07:45:00Z,18.5,P,350,P,9.4,P,7.9,P,2.06,P,2,P,Etc/GMT+8
USGS,11312676,2022-04-29T08:00:00Z,18.5,P,363,P,9.3,P,7.9,P,1.75,P,1.8,P,Etc/GMT+8
USGS,11312676,2022-04-29T08:15:00Z,18.4,P,372,P,9.3,P,7.8,P,1.69,P,1.8,P,Etc/GMT+8
USGS,11312676,2022-04-29T08:30:00Z,18.4,P,375,P,9.3,P,7.8,P,1.76,P,2,P,Etc/GMT+8
USGS,11312676,2022-04-29T08:45:00Z,18.4,P,376,P,9.3,P,7.8,P,1.81,P,2.6,P,Etc/GMT+8
USGS,11312676,2022-04-29T09:00:00Z,18.4,P,377,P,9.3,P,7.9,P,1.7,P,2,P,Etc/GMT+8
USGS,11312676,2022-04-29T09:15:00Z,18.4,P,378,P,9.3,P,7.9,P,1.68,P,2,P,Etc/GMT+8
USGS,11312676,2022-04-29T09:30:00Z,18.4,P,379,P,9.4,P,7.9,P,1.61,P,2.1,P,Etc/GMT+8
USGS,11312676,2022-04-29T09:45:00Z,18.4,P,379,P,9.4,P,7.9,P,1.54,P,2,P,Etc/GMT+8
USGS,11312676,2022-04-29T10:00:00Z,18.4,P,380,P,9.4,P,7.9,P,1.54,P,1.9,P,Etc/GMT+8
USGS,11312676,2022-04-29T10:15:00Z,18.4,P,380,P,9.4,P,7.9,P,1.52,P,2,P,Etc/GMT+8
USGS,11312676,2022-04-29T10:30:00Z,18.4,P,379,P,9.4,P,7.9,P,1.44,P,2.2,P,Etc/GMT+8
USGS,11312676,2022-04-29T10:45:00Z,18.4,P,379,P,9.4,P,7.9,P,1.41,P,2.2,P,Etc/GMT+8
USGS,11312676,2022-04-29T11:00:00Z,18.4,P,378,P,9.4,P,7.9,P,1.42,P,2.2,P,Etc/GMT+8
USGS,11312676,2022-04-29T11:15:00Z,18.4,P,378,P,9.4,P,7.9,P,1.43,P,2.2,P,Etc/GMT+8
USGS,11312676,2022-04-29T11:30:00Z,18.4,P,377,P,9.4,P,8,P,1.43,P,2,P,Etc/GMT+8
USGS,11312676,2022-04-29T11:45:00Z,18.4,P,375,P,9.5,P,8,P,1.5,P,2,P,Etc/GMT+8
USGS,11312676,2022-04-29T12:00:00Z,18.4,P,371,P,9.5,P,8,P,1.44,P,1.9,P,Etc/GMT+8
USGS,11312676,2022-04-29T12:15:00Z,18.3,P,368,P,9.5,P,8,P,1.42,P,1.8,P,Etc/GMT+8
USGS,11312676,2022-04-29T12:30:00Z,18.3,P,366,P,9.5,P,8,P,1.49,P,1.7,P,Etc/GMT+8
USGS,11312676,2022-04-29T12:45:00Z,18.3,P,364,P,9.6,P,8,P,1.49,P,1.6,P,Etc/GMT+8
USGS,11312676,2022-04-29T13:00:00Z,18.3,P,363,P,9.6,P,8,P,1.53,P,1.6,P,Etc/GMT+8
USGS,11312676,2022-04-29T13:15:00Z,18.3,P,361,P,9.6,P,8,P,1.5,P,1.5,P,Etc/GMT+8
USGS,11312676,2022-04-29T13:30:00Z,18.3,P,361,P,9.6,P,8,P,1.42,P,1.4,P,Etc/GMT+8
USGS,11312676,2022-04-29T13:45:00Z,18.3,P,361,P,9.6,P,8,P,1.37,P,1.3,P,Etc/GMT+8
USGS,11312676,2022-04-29T14:00:00Z,18.3,P,363,P,9.4,P,8,P,1.48,P,1.1,P,Etc/GMT+8
USGS,11312676,2022-04-29T14:15:00Z,18.2,P,362,P,9.5,P,8,P,1.6,P,1.1,P,Etc/GMT+8
USGS,11312676,2022-04-29T14:30:00Z,18.2,P,364,P,9.5,P,8,P,1.28,P,1.1,P,Etc/GMT+8
USGS,11312676,2022-04-29T14:45:00Z,18.2,P,365,P,9.4,P,8,P,1.42,P,1.2,P,Etc/GMT+8
USGS,11312676,2022-04-29T15:00:00Z,18.2,P,368,P,9.3,P,7.9,P,1.41,P,1.3,P,Etc/GMT+8
USGS,11312676,2022-04-29T15:15:00Z,18.2,P,369,P,9.3,P,7.9,P,1.43,P,1.2,P,Etc/GMT+8
USGS,11312676,2022-04-29T15:30:00Z,18.2,P,372,P,9.2,P,7.9,P,1.46,P,1.4,P,Etc/GMT+8
USGS,11312676,2022-04-29T15:45:00Z,18.1,P,373,P,9.2,P,7.9,P,1.46,P,1.3,P,Etc/GMT+8
USGS,11312676,2022-04-29T16:00:00Z,18.1,P,374,P,9.1,P,7.8,P,1.46,P,1.5,P,Etc/GMT+8
USGS,11312676,2022-04-29T16:15:00Z,18.1,P,374,P,9.1,P,7.8,P,1.47,P,1.4,P,Etc/GMT+8
USGS,11312676,2022-04-29T16:30:00Z,18.1,P,374,P,9.1,P,7.8,P,1.61,P,2.5,P,Etc/GMT+8
USGS,11312676,2022-04-29T16:45:00Z,18.1,P,374,P,9,P,7.8,P,1.7,P,2.3,P,Etc/GMT+8
USGS,11312676,2022-04-29T17:00:00Z,18.1,P,374,P,9.1,P,7.8,P,1.75,P,2.3,P,Etc/GMT+8
USGS,11312676,2022-04-29T17:15:00Z,18.1,P,373,P,9.1,P,7.8,P,1.8,P,3.3,P,Etc/GMT+8
USGS,11312676,2022-04-29T17:30:00Z,18.1,P,371,P,9.1,P,7.8,P,1.76,P,2.6,P,Etc/GMT+8
USGS,11312676,2022-04-29T17:45:00Z,18.2,P,367,P,9.2,P,7.8,P,1.71,P,2.6,P,Etc/GMT+8
USGS,11312676,2022-04-29T18:00:00Z,18.2,P,362,P,9.2,P,7.8,P,1.87,P,3.6,P,Etc/GMT+8
USGS,11312676,2022-04-29T18:15:00Z,18.3,P,358,P,9.2,P,7.8,P,1.86,P,4.1,P,Etc/GMT+8
USGS,11312676,2022-04-29T18:30:00Z,18.3,P,349,P,9.3,P,7.8,P,2.08,P,3.9,P,Etc/GMT+8
USGS,11312676,2022-04-29T18:45:00Z,18.4,P,347,P,9.3,P,7.8,P,2.03,P,3.8,P,Etc/GMT+8
USGS,11312676,2022-04-29T19:00:00Z,18.4,P,350,P,9.3,P,7.8,P,1.75,P,3.1,P,Etc/GMT+8
USGS,11312676,2022-04-29T19:15:00Z,18.5,P,343,P,9.4,P,7.8,P,2.22,P,3.7,P,Etc/GMT+8
USGS,11312676,2022-04-29T19:30:00Z,18.5,P,343,P,9.4,P,7.9,P,2.28,P,3.5,P,Etc/GMT+8
USGS,11312676,2022-04-29T19:45:00Z,18.6,P,342,P,9.4,P,7.9,P,2.01,P,3.4,P,Etc/GMT+8
USGS,11312676,2022-04-29T20:00:00Z,18.6,P,344,P,9.4,P,7.9,P,1.94,P,3.5,P,Etc/GMT+8
USGS,11312676,2022-04-29T20:15:00Z,18.7,P,343,P,9.5,P,7.9,P,2.06,P,4.2,P,Etc/GMT+8
USGS,11312676,2022-04-29T20:30:00Z,18.7,P,346,P,9.5,P,7.9,P,1.99,P,3.2,P,Etc/GMT+8
USGS,11312676,2022-04-29T20:45:00Z,18.9,P,346,P,9.6,P,7.9,P,2.15,P,4.2,P,Etc/GMT+8
USGS,11312676,2022-04-29T21:00:00Z,18.8,P,354,P,9.5,P,7.9,P,2.05,P,3.2,P,Etc/GMT+8
USGS,11312676,2022-04-29T21:15:00Z,18.8,P,356,P,9.4,P,7.9,P,1.82,P,2.8,P,Etc/GMT+8
USGS,11312676,2022-04-29T21:30:00Z,18.6,P,368,P,9.2,P,7.8,P,1.46,P,2.2,P,Etc/GMT+8
USGS,11312676,2022-04-29T21:45:00Z,18.7,P,372,P,9.4,P,7.9,P,1.68,P,2.2,P,Etc/GMT+8
USGS,11312676,2022-04-29T22:00:00Z,18.7,P,371,P,9.3,P,7.8,P,1.58,P,2.3,P,Etc/GMT+8
USGS,11312676,2022-04-29T22:15:00Z,18.8,P,370,P,9.3,P,7.9,P,1.66,P,2.5,P,Etc/GMT+8
USGS,11312676,2022-04-29T22:30:00Z,18.8,P,371,P,9.4,P,7.9,P,1.98,P,2.7,P,Etc/GMT+8
USGS,11312676,2022-04-29T22:45:00Z,18.8,P,372,P,9.4,P,7.9,P,1.73,P,2.2,P,Etc/GMT+8
USGS,11312676,2022-04-29T23:00:00Z,18.8,P,373,P,9.4,P,7.9,P,1.57,P,1.9,P,Etc/GMT+8
USGS,11312676,2022-04-29T23:15:00Z,18.9,P,375,P,9.4,P,7.9,P,1.72,P,1.9,P,Etc/GMT+8
USGS,11312676,2022-04-29T23:30:00Z,18.9,P,377,P,9.4,P,7.9,P,1.86,P,1.8,P,Etc/GMT+8
USGS,11312676,2022-04-29T23:45:00Z,18.9,P,379,P,9.4,P,7.9,P,1.76,P,1.8,P,Etc/GMT+8
USGS,11312676,2022-04-30T00:00:00Z,18.9,P,379,P,9.4,P,7.9,P,1.64,P,1.8,P,Etc/GMT+8
USGS,11312676,2022-04-30T00:15:00Z,18.9,P,380,P,9.4,P,7.9,P,1.73,P,1.7,P,Etc/GMT+8
USGS,11312676,2022-04-30T00:30:00Z,18.8,P,380,P,9.5,P,7.9,P,1.56,P,1.7,P,Etc/GMT+8
USGS,11312676,2022-04-30T00:45:00Z,18.8,P,379,P,9.5,P,8,P,1.54,P,1.6,P,Etc/GMT+8
USGS,11312676,2022-04-30T01:00:00Z,18.8,P,379,P,9.5,P,8,P,1.5,P,1.6,P,Etc/GMT+8
USGS,11312676,2022-04-30T01:15:00Z,18.8,P,378,P,9.6,P,8,P,1.45,P,1.6,P,Etc/GMT+8
USGS,11312676,2022-04-30T01:30:00Z,18.8,P,378,P,9.6,P,8,P,1.52,P,1.4,P,Etc/GMT+8
USGS,11312676,2022-04-30T01:45:00Z,18.8,P,377,P,9.6,P,8,P,1.54,P,1.4,P,Etc/GMT+8
USGS,11312676,2022-04-30T02:00:00Z,18.8,P,376,P,9.7,P,8,P,1.62,P,1.4,P,Etc/GMT+8
USGS,11312676,2022-04-30T02:15:00Z,18.8,P,376,P,9.7,P,8,P,1.63,P,1.3,P,Etc/GMT+8
USGS,11312676,2022-04-30T02:30:00Z,18.8,P,375,P,9.7,P,8.1,P,1.66,P,1.1,P,Etc/GMT+8
USGS,11312676,2022-04-30T02:45:00Z,18.8,P,375,P,9.7,P,8.1,P,1.92,P,1.1,P,Etc/GMT+8
USGS,11312676,2022-04-30T03:00:00Z,18.8,P,375,P,9.6,P,8,P,1.94,P,1,P,Etc/GMT+8
USGS,11312676,2022-04-30T03:15:00Z,18.9,P,379,P,9.7,P,8.1,P,2.28,P,1.1,P,Etc/GMT+8
USGS,11312676,2022-04-30T03:30:00Z,18.8,P,376,P,9.6,P,8,P,2.02,P,1,P,Etc/GMT+8
USGS,11312676,2022-04-30T03:45:00Z,18.8,P,377,P,9.5,P,8,P,2.18,P,1,P,Etc/GMT+8
USGS,11312676,2022-04-30T04:00:00Z,18.8,P,377,P,9.6,P,8,P,2.13,P,1.2,P,Etc/GMT+8
USGS,11312676,2022-04-30T04:15:00Z,18.8,P,376,P,9.6,P,8,P,2.19,P,1.2,P,Etc/GMT+8
USGS,11312676,2022-04-30T04:30:00Z,18.8,P,379,P,9.6,P,8,P,2.12,P,1.2,P,Etc/GMT+8
USGS,11312676,2022-04-30T04:45:00Z,18.9,P,375,P,9.6,P,8,P,2.21,P,1.5,P,Etc/GMT+8
USGS,11312676,2022-04-30T05:00:00Z,18.9,P,376,P,9.6,P,8,P,2.24,P,1.7,P,Etc/GMT+8
USGS,11312676,2022-04-30T05:15:00Z,18.8,P,374,P,9.6,P,8,P,2.24,P,1.7,P,Etc/GMT+8
USGS,11312676,2022-04-30T05:30:00Z,18.9,P,373,P,9.6,P,8,P,2.33,P,2.1,P,Etc/GMT+8
USGS,11312676,2022-04-30T05:45:00Z,18.9,P,372,P,9.6,P,8,P,2.34,P,2.3,P,Etc/GMT+8
USGS,11312676,2022-04-30T06:00:00Z,18.9,P,371,P,9.6,P,8,P,2.38,P,2.5,P,Etc/GMT+8
USGS,11312676,2022-04-30T06:15:00Z,18.9,P,370,P,9.5,P,8,P,2.44,P,2.6,P,Etc/GMT+8
USGS,11312676,2022-04-30T06:30:00Z,18.8,P,363,P,9.4,P,8,P,2.57,P,2.9,P,Etc/GMT+8
USGS,11312676,2022-04-30T06:45:00Z,18.8,P,362,P,9.4,P,7.9,P,2.54,P,3.2,P,Etc/GMT+8
USGS,11312676,2022-04-30T07:00:00Z,18.8,P,356,P,9.3,P,7.9,P,2.54,P,3.2,P,Etc/GMT+8
USGS,11312676,2022-04-30T07:15:00Z,18.8,P,355,P,9.3,P,7.9,P,2.51,P,2.8,P,Etc/GMT+8
USGS,11312676,2022-04-30T07:30:00Z,18.7,P,359,P,9.2,P,7.9,P,2.21,P,2.5,P,Etc/GMT+8
USGS,11312676,2022-04-30T07:45:00Z,18.7,P,353,P,9.2,P,7.9,P,2.34,P,2.2,P,Etc/GMT+8
USGS,11312676,2022-04-30T08:00:00Z,18.7,P,359,P,9.2,P,7.9,P,2.15,P,2.5,P,Etc/GMT+8
USGS,11312676,2022-04-30T08:15:00Z,18.7,P,364,P,9.3,P,7.9,P,2.02,P,2.5,P,Etc/GMT+8
USGS,11312676,2022-04-30T08:30:00Z,18.7,P,371,P,9.2,P,7.8,P,1.7,P,2.2,P,Etc/GMT+8
USGS,11312676,2022-04-30T08:45:00Z,18.7,P,375,P,9.2,P,7.8,P,1.66,P,2.2,P,Etc/GMT+8
USGS,11312676,2022-04-30T09:00:00Z,18.7,P,376,P,9.2,P,7.8,P,1.7,P,3.5,P,Etc/GMT+8
USGS,11312676,2022-04-30T09:15:00Z,18.7,P,377,P,9.2,P,7.8,P,1.74,P,2.5,P,Etc/GMT+8
